"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","Class"
"11",0.0592355230029755,0.0362554360265507,0.018448157473106,0.0133058670939193,0.0112001220721752,0.00921644922560464,0.00753795681696803,0.00614938582436866,0.00630197604333562,0.0068207827878233,0.00601205462729839,0.00677500572213321,0.00576791027695125,0.0055390249485008,0.00561532005798428,0.00521858548867018,0.00440985732814527,0.00489814602883955,0.00495918211642634,0.00517280842298009,0.00704966811627375,0.00666819256885634,0.00636301213092241,0.0068055237659266,0.00761425192645151,0.00718699931334401,0.00784313725490196,0.00910963607232776,0.0125276569771878,0.017792019531548,0.0327306019684138,"Background"
"12",0.0472266727702754,0.029251544975967,0.0169680323491264,0.0110933089188983,0.0114290074006256,0.00961318379491875,0.00718699931334401,0.0102998397802701,0.0277256427862974,0.0703288319218738,0.137911039902342,0.202029449912261,0.222613870450904,0.2050812542916,0.172976272220951,0.140733958953231,0.103379873350118,0.0776684214541848,0.0566109712367437,0.0393987945372702,0.030914778362707,0.0252536812390326,0.02050812542916,0.0187838559548333,0.0180666819256886,0.0179751277943084,0.018142977035172,0.0185702296482795,0.0201724269474327,0.0230411230640116,0.026489662012665,"Background"
"13",0.0594338902876326,0.0388952468146792,0.0223239490348669,0.019150072480354,0.016083009079118,0.0120393682764935,0.00970473792629892,0.00788891432059205,0.00854505226215,0.00955214770733196,0.00869764248111696,0.00778210116731518,0.00778210116731518,0.00772106507972839,0.00772106507972839,0.00761425192645151,0.00758373388265812,0.0064087891966125,0.00679026474402991,0.00741588464179446,0.00819409475852598,0.009399557488365,0.00878919661249714,0.00967421988250553,0.0098268101014725,0.010452429999237,0.0115968566414893,0.0139009689478904,0.0200198367284657,0.0278782330052644,0.0479591058213169,"Background"
"14",0.0408484016174563,0.021560997940032,0.0100251773861295,0.00570687418936446,0.00588998245212482,0.00390630960555428,0.00233463035019455,0.00152590218966964,0.00173952849622339,0.00177004654001678,0.00155642023346304,0.00190737773708705,0.00210574502174411,0.00218204013122759,0.00170901045243,0.00143434805828946,0.000778210116731518,0.00120546272983902,0.0016937514305333,0.00315861753261616,0.00770580605783169,0.0104982070649271,0.011306935225452,0.010605020218204,0.0101625085831998,0.0108186465247578,0.00921644922560464,0.00984206912336919,0.0109102006561379,0.0137178606851301,0.0230869001297017,"Background"
"15",0.0553292133974212,0.0396887159533074,0.0238956282902266,0.0196993972686351,0.0178835736629282,0.0152437628747997,0.0155184252689403,0.0154268711375601,0.0159151598382544,0.0180361638818952,0.0160982681010147,0.0164187075608454,0.0165712977798123,0.0151827267872129,0.0145113298237583,0.0142824444953079,0.0156252384222171,0.0153353170061799,0.0149385824368658,0.0157015335317006,0.0175020981155108,0.0165407797360189,0.0161745632104982,0.0161593041886015,0.0193331807431144,0.0200961318379492,0.0202792401007095,0.0232547493705653,0.0250705729762722,0.0265659571221485,0.0305790798809796,"Background"
"16",0.0605935759517815,0.0372930495155261,0.0187838559548333,0.0127718013275349,0.011810482948043,0.0117494468604562,0.0120546272983902,0.0129091325246052,0.0144350347142748,0.0149843595025559,0.0128938735027085,0.0127412832837415,0.0129549095902953,0.0121919584954604,0.0125886930647745,0.0110017547875181,0.0116273746852827,0.0116731517509728,0.0117036697947662,0.0110475318532082,0.0115053025101091,0.0120851453421836,0.0105745021744106,0.00967421988250553,0.00964370183871214,0.00883497367818723,0.00907911802853437,0.0104676890211337,0.0138399328603037,0.0209353780422675,0.0393835355153735,"Background"
"17",0.068558785381857,0.0381628137636378,0.0328984512092775,0.019806210421912,0.0183718623636225,0.0138551918822004,0.0124971389333944,0.0217746242465858,0.0512703135729,0.122468909742885,0.220538643472953,0.316105897611963,0.362294956893263,0.360021362630655,0.332265201800565,0.303654535744259,0.289311055161364,0.28397039749752,0.267124437323568,0.26138704509041,0.274860761425193,0.280659189745937,0.273243305104143,0.260944533455406,0.255268177309834,0.243900205996796,0.234866865033951,0.231403067063401,0.22738994430457,0.226291294728008,0.23746089875639,"Background"
"18",0.0597085526817731,0.0517280842298009,0.0417029068436713,0.0452277409018082,0.0487373159380484,0.0469825284199283,0.0448767833981842,0.0388342107270924,0.0301670862897688,0.0164034485389487,0.00912489509422446,0.00588998245212482,0.00508125429159991,0.00477607385366598,0.00378423743038071,0.00354009308003357,0.00358587014572366,0.00302128633554589,0.00305180437933928,0.00328068970778973,0.00361638818951705,0.00401312275883116,0.00395208667124437,0.00428778515297169,0.00448615243762875,0.00453192950331884,0.00451667048142214,0.00540169375143053,0.00672922865644312,0.0108339055466545,0.0202944991226062,"Background"
"19",0.076554512855726,0.0491187914854658,0.026138704509041,0.017288471808957,0.0148012512397955,0.0141451132982376,0.0120851453421836,0.0145876249332418,0.0163729304951553,0.0181734950789654,0.0182345311665522,0.0193636987869078,0.0188906691081102,0.0188906691081102,0.0170290684367132,0.0174715800717174,0.0151979858091096,0.0142214084077211,0.0129243915465019,0.01196307316701,0.0108339055466545,0.0102998397802701,0.00993362325474937,0.00920119020370794,0.00881971465629053,0.00828564888990616,0.00950637064164187,0.0116884107728695,0.0183108262760357,0.0290226596475166,0.0530861371786069,"Background"
"20",0.149370565346761,0.167895017929351,0.187441824979019,0.18794537270161,0.196169985503929,0.17080949111162,0.139772640573739,0.11256580453193,0.0848554207675288,0.0552224002441443,0.0427100022888533,0.0347295338368811,0.0275883115892271,0.0244602121004044,0.0230106050202182,0.0243228809033341,0.0322880903334096,0.060517280842298,0.143709468223087,0.356679636835279,0.663874265659571,0.8203250171664,0.766750591287099,0.687968261234455,0.638834210727092,0.578698405432212,0.540749217975128,0.476050965133135,0.442145418478676,0.419790951400015,0.411932555123217,"Background"
"21",0.0848401617456321,0.0597390707255665,0.0503242542153048,0.0504768444342718,0.0423132677195392,0.0375371938658732,0.0316624704356451,0.0311589227130541,0.0306706340123598,0.0279850461585412,0.0263828488593881,0.0263218127718013,0.0267795834287022,0.0271152819104295,0.0257419699397269,0.0250705729762722,0.024780651560235,0.0261081864652476,0.0282902265964752,0.027496757457847,0.0291905088883803,0.0289616235599298,0.0297398336766613,0.0305333028152895,0.0298619058518349,0.0312046997787442,0.0316624704356451,0.0354009308003357,0.0469214923323415,0.064591439688716,0.100328068970779,"Background"
"22",0.0408484016174563,0.0240177004654002,0.0129243915465019,0.00924696726939803,0.0103303578240635,0.0093690394445716,0.00970473792629892,0.00950637064164187,0.00967421988250553,0.0110780498970016,0.0102082856488899,0.00997940032043946,0.0103150988021668,0.0109864957656214,0.0097962920576791,0.00946059357595178,0.00933852140077821,0.00904859998474098,0.00904859998474098,0.00860608834973678,0.00965896086060884,0.010101472495613,0.00970473792629892,0.00965896086060884,0.011459525444419,0.0115968566414893,0.0117952239261463,0.0138399328603037,0.012970168612192,0.0144655527580682,0.0163424124513619,"Background"
"23",0.0706340123598077,0.0462958724345769,0.022568093385214,0.0161593041886015,0.0168154421301595,0.0182803082322423,0.0206301976043336,0.0206149385824369,0.0220340276188296,0.0189669642175937,0.0183260852979324,0.0178072785534447,0.0189364461738003,0.0176699473563745,0.0170443274586099,0.015579461356527,0.0154421301594568,0.0150606546120394,0.0159151598382544,0.0167849240863661,0.0184176394293126,0.0193942168307012,0.0195773250934615,0.0174715800717174,0.0169069962615396,0.0158388647287709,0.0160067139696345,0.0163118944075685,0.0203097581445029,0.0303807125963226,0.0478980697337301,"Background"
"24",0.0771496147096971,0.0497444113832303,0.0265964751659419,0.0204776073853666,0.0219272144655528,0.0201419089036393,0.0156710154879072,0.0159914549477378,0.0171969176775769,0.0172121766994736,0.0153658350499733,0.0159761959258412,0.0179293507286183,0.0176089112687877,0.0154421301594568,0.0142061493858244,0.0138399328603037,0.0141603723201343,0.0149843595025559,0.0152590218966964,0.0171358815899901,0.0176699473563745,0.0177615014877546,0.0176394293125811,0.017288471808957,0.0169985503929198,0.0177462424658579,0.0201113908598459,0.0261997405966278,0.0370336461432822,0.0595864805065995,"Background"
"25",0.0648813611047532,0.0422064545662623,0.0280155642023346,0.0230258640421149,0.0175173571374075,0.0150911726558328,0.0117189288166629,0.01025406271458,0.0110475318532082,0.0110322728313115,0.0100709544518196,0.0110322728313115,0.0109864957656214,0.0108796826123445,0.0102845807583734,0.00920119020370794,0.00878919661249714,0.0098268101014725,0.00910963607232776,0.00984206912336919,0.0115968566414893,0.0121004043640803,0.0117036697947662,0.0123292896925307,0.0129243915465019,0.0128023193713283,0.0135957885099565,0.0163424124513619,0.0249485008010987,0.0359655146105135,0.0665903715571832,"Background"
"26",0.0847333485923552,0.0807354848554208,0.0840314335851072,0.0861219195849546,0.0919356069275959,0.0773327229724575,0.0610818646524758,0.0476539253833829,0.0335698481727321,0.0227054245822843,0.0177157244220645,0.0138094148165103,0.0131380178530556,0.0122377355611505,0.010452429999237,0.00956740672922866,0.0110475318532082,0.0195620660715648,0.0442359044785229,0.131792172121767,0.295002670328832,0.409887846189059,0.406713969634546,0.372732127870604,0.347600518806744,0.321171892881666,0.298222323949035,0.268299382009613,0.251026169222553,0.243427176317998,0.246204318303197,"Background"
"27",0.0668955519951171,0.0378423743038071,0.0314335851071946,0.0174258030060273,0.016083009079118,0.011108567940795,0.0101319905394064,0.0155489433127337,0.0371862363622492,0.0993514915693904,0.180285343709468,0.255680170901045,0.290211337453269,0.286945906767376,0.265644312199588,0.248493171587701,0.234973678187228,0.228122377355611,0.215640497444114,0.214419775692378,0.224795910582132,0.232043945983062,0.219775692378119,0.209521629663539,0.209369039444572,0.195986877241169,0.189501792935073,0.183840695811399,0.184634164950027,0.188372625314717,0.198992904554818,"Background"
"28",0.0722972457465477,0.0452124818799115,0.0274662394140536,0.0210574502174411,0.0215762569619287,0.0189364461738003,0.0165712977798123,0.0165712977798123,0.0174563210498207,0.0186770428015564,0.01879911497673,0.0191805905241474,0.0218509193560693,0.0224612802319371,0.0200808728160525,0.0171511406118868,0.0145876249332418,0.0150606546120394,0.0152437628747997,0.0159914549477378,0.0178225375753414,0.0198672465094987,0.0191348134584573,0.019150072480354,0.0182650492103456,0.0185091935606928,0.0194552529182879,0.0208896009765774,0.0263675898374914,0.0396429388876173,0.0694285496299687,"Background"
"29",0.0837109941252766,0.0642099641412985,0.041214618142977,0.0307469291218433,0.0261234454871443,0.0194247348744945,0.0138399328603037,0.0134737163347829,0.0151522087434195,0.0151979858091096,0.0148622873273823,0.015579461356527,0.0159304188601511,0.0160982681010147,0.0150911726558328,0.0140535591668574,0.0121309224078737,0.0126344701304646,0.0129243915465019,0.0139314869916838,0.0167086289768826,0.0178530556191348,0.0187380788891432,0.0193636987869078,0.0194094758525978,0.0205233844510567,0.022568093385214,0.0270542458228428,0.0338445105668727,0.0497444113832303,0.0837109941252766,"Background"
"30",0.0637521934843976,0.0477149614709697,0.03247119859617,0.0196841382467384,0.0185397116044862,0.0172121766994736,0.0146486610208286,0.0138094148165103,0.014724956130312,0.0146944380865187,0.0153047989623865,0.015228503852903,0.0154268711375601,0.015579461356527,0.0144808117799649,0.0130922407873655,0.0131227588311589,0.0130312046997787,0.0137331197070268,0.0139314869916838,0.0128480964370184,0.014023041123064,0.0142671854734112,0.0141603723201343,0.0137636377508202,0.0149843595025559,0.0151827267872129,0.015884641794461,0.0212710765239948,0.0309910734721904,0.0540169375143053,"Background"
"31",0.0571297779812314,0.0339971007858396,0.0328526741435874,0.0157778286411841,0.0158388647287709,0.00955214770733196,0.00700389105058366,0.00611886778057527,0.00689707789730678,0.00531013962005035,0.00500495918211643,0.00476081483176928,0.00476081483176928,0.00451667048142214,0.00445563439383535,0.00503547722590982,0.00920119020370794,0.0268253604943923,0.0818036163881895,0.204028381780728,0.372533760585946,0.44951552605478,0.397924773022049,0.343282215609979,0.319661249713893,0.271900511177234,0.235614557106889,0.197009231708247,0.16586556801709,0.152742809185931,0.155092698558022,"Background"
"32",0.0562142366674296,0.0336614023041123,0.0317998016327153,0.0172121766994736,0.0154879072251469,0.00930800335698482,0.00718699931334401,0.00666819256885634,0.00617990386816205,0.00601205462729839,0.00569161516746777,0.00572213321126116,0.00633249408712902,0.00584420538643473,0.00613412680247196,0.00645456626230259,0.0102693217364767,0.0274662394140536,0.07519645990692,0.192538338292515,0.359960326543069,0.444052796215763,0.40318913557641,0.346944380865187,0.327107652399481,0.281208514534218,0.244876783398184,0.210055695429923,0.179949645227741,0.163897154192416,0.168612191958495,"Background"
"33",0.0650797283894102,0.037949187457084,0.0303501945525292,0.0184786755168994,0.0178377965972381,0.0132753490501259,0.0118867780575265,0.0195315480277714,0.0448920424200809,0.10609597924773,0.187747005416953,0.276646066987106,0.314793621728847,0.308781567101549,0.285084306095979,0.268482490272374,0.250476844434272,0.248752574959945,0.232181277180133,0.23256275272755,0.250217441062028,0.260379949645228,0.247928587777523,0.236362249179828,0.236133363851377,0.223132677195392,0.212451361867704,0.212161440451667,0.205935759517815,0.210498207064927,0.216693369954986,"Background"
"34",0.188830395971618,0.291081101701381,0.319218738078889,0.322362096589609,0.321660181582361,0.319890135042344,0.322835126268406,0.321141374837873,0.31949340047303,0.321599145494774,0.31450370031281,0.313542381933318,0.31953917753872,0.31621271076524,0.311741817349508,0.312169069962615,0.313191424429694,0.31459525444419,0.318394750896468,0.317143511100938,0.319661249713893,0.315648126955062,0.315617608911269,0.310200656137942,0.311421377889677,0.308842603189136,0.303807125963226,0.309361409933623,0.302372777904936,0.301441977569238,0.299885557335775,"Background"
"35",0.0763714045929656,0.0497291523613336,0.0282597085526818,0.0319829098954757,0.0354772259098192,0.0328068970778973,0.0262302586404211,0.0245212481879911,0.0251468680857557,0.0241092545967803,0.0245670252536812,0.0268558785381857,0.0283054856183719,0.0282902265964752,0.0243381399252308,0.023270008392462,0.0221103227283131,0.0231937132829786,0.0239719233997101,0.0244144350347143,0.0279392690928511,0.0295414663920043,0.0307774471656367,0.0298619058518349,0.0293430991073472,0.0289768825818265,0.0294956893263142,0.0311894407568475,0.0400396734569314,0.0533150225070573,0.0854352635996033,"Background"
"36",0.0720683604180972,0.0476539253833829,0.0273136491950866,0.0208743419546807,0.0246585793850614,0.0216067750057221,0.0206149385824369,0.0226749065384909,0.0240939955748837,0.0225833524071107,0.0202334630350195,0.0178835736629282,0.0201266498817426,0.02050812542916,0.018448157473106,0.017441062027924,0.0168459601739528,0.0167238879987793,0.0177615014877546,0.0179293507286183,0.0183566033417258,0.0166323338673991,0.0157167925535973,0.0151522087434195,0.0148317692835889,0.0125429159990845,0.0120546272983902,0.0129854276340887,0.0170748455024033,0.0233005264362554,0.0415808346684977,"Background"
"37",0.0670939192797742,0.0460669871061265,0.0303501945525292,0.021362630655375,0.0188448920424201,0.0159151598382544,0.0147859922178988,0.0136415655756466,0.0148012512397955,0.01367208361944,0.0138551918822004,0.01367208361944,0.014526588845655,0.015228503852903,0.0131990539406424,0.0124208438239109,0.0121309224078737,0.0119783321889067,0.0129243915465019,0.0146181429770352,0.0161135271229114,0.0171053635461967,0.0186007476920729,0.017288471808957,0.0173342488746471,0.0180209048599985,0.0175783932249943,0.0199435416189822,0.0275730525673304,0.0425268940260929,0.0748760204470893,"Background"
"38",0.0679789425497826,0.0425879301136797,0.020706492713817,0.0134737163347829,0.010955977721828,0.00907911802853437,0.00727855344472419,0.00645456626230259,0.00833142595559625,0.00819409475852598,0.00814831769283589,0.00817883573662928,0.00866712443732357,0.00762951094834821,0.0081177996490425,0.00666819256885634,0.00602731364919509,0.00614938582436866,0.00581368734264134,0.00613412680247196,0.00593575951781491,0.00584420538643473,0.00624093995574884,0.00622568093385214,0.00599679560540169,0.00604257267109178,0.00621042191195544,0.00759899290455482,0.0100709544518196,0.018097199969482,0.0365148393987945,"Background"
"39",0.0760051880674449,0.0469367513542382,0.0236972610055695,0.0160219729915312,0.0167544060425727,0.0139772640573739,0.0125123979552911,0.0104982070649271,0.0106507972838941,0.0120393682764935,0.00949111161974517,0.00959792477302205,0.0102235446707866,0.00944533455405508,0.00881971465629053,0.00834668497749294,0.00857557030594339,0.00915541313801785,0.00880445563439384,0.00929274433508812,0.0111848630502785,0.0111238269626917,0.0112153810940719,0.0101777676050965,0.0113679713130388,0.00971999694819562,0.00990310521095598,0.0115053025101091,0.0161287861448081,0.0228122377355611,0.0429846646829938,"Background"
"40",0.0392614633401999,0.0275120164797436,0.0173495078965438,0.0139009689478904,0.0125581750209812,0.0120698863202869,0.010406652933547,0.0102693217364767,0.010101472495613,0.0110475318532082,0.00988784618905928,0.00924696726939803,0.00965896086060884,0.00999465934233616,0.00968947890440223,0.00943007553215839,0.00904859998474098,0.00971999694819562,0.00958266575112535,0.0102693217364767,0.0105439841306172,0.0108186465247578,0.011108567940795,0.010406652933547,0.0113221942473487,0.0107270923933776,0.0107881284809644,0.0116884107728695,0.0117952239261463,0.0112916762035554,0.0128480964370184,"Background"
"41",0.0737621118486305,0.048554207675288,0.0272983901731899,0.0186770428015564,0.0185091935606928,0.014023041123064,0.0127107652399481,0.0119172961013199,0.0130312046997787,0.0140077821011673,0.01367208361944,0.0125886930647745,0.0134737163347829,0.0140535591668574,0.01367208361944,0.0124513618677043,0.0108796826123445,0.010605020218204,0.0118257419699397,0.0120393682764935,0.0128480964370184,0.0143892576485847,0.0143587396047913,0.013870450904097,0.0127870603494316,0.0134889753566796,0.0131990539406424,0.0152742809185931,0.0194552529182879,0.029205767910277,0.0533150225070573,"Background"
"42",0.0830548561837186,0.0548256656748302,0.0366521705958648,0.0351720454718853,0.0338597695887694,0.0306248569466697,0.0266575112535286,0.0282597085526818,0.0296330205233844,0.0279697871366445,0.0254215304798962,0.0252689402609293,0.0274357213702602,0.0277866788738842,0.0243686579690242,0.0223239490348669,0.0223239490348669,0.0227969787136645,0.0228885328450446,0.0228427557793545,0.0240939955748837,0.0236057068741894,0.0248264286259251,0.022568093385214,0.0229343099107347,0.0236514839398795,0.0242008087281605,0.0267643244068055,0.0344243533989471,0.0477607385366598,0.0810406652933547,"Background"
"43",0.0412756542305638,0.0226138704509041,0.00932326237888151,0.00581368734264134,0.00532539864194705,0.00347905699244678,0.0021362630655375,0.00161745632104982,0.00186160067139696,0.00180056458381018,0.00178530556191348,0.00178530556191348,0.00183108262760357,0.00205996795605402,0.00183108262760357,0.00131227588311589,0.00102235446707866,0.000976577401388571,0.0012664988174258,0.0021362630655375,0.0025787747005417,0.00408941786831464,0.00454718852521553,0.00363164721141375,0.0046692607003891,0.00381475547417411,0.00355535210193027,0.00350957503624018,0.0042572671091783,0.00614938582436866,0.0116578927290761,"Background"
"44",0.0445868619821469,0.0272373540856031,0.0139925230792706,0.00871290150301366,0.00903334096284428,0.00648508430609598,0.00457770656900893,0.00636301213092241,0.0179751277943084,0.0517891203173877,0.109575036240177,0.168627450980392,0.187579156176089,0.175448233768215,0.148393987945373,0.115342946517128,0.0869306477454795,0.0655069810025177,0.0457770656900893,0.0300450141145953,0.0263065537499046,0.0221866178377966,0.018142977035172,0.0168307011520562,0.0159761959258412,0.0147707331960021,0.0151979858091096,0.016235599298085,0.0179751277943084,0.0211337453269245,0.0279850461585412,"Background"
"45",0.139040207522698,0.149233234149691,0.166506446936751,0.168368047608148,0.176897840848402,0.154467078660258,0.124528877698939,0.102067597467002,0.0762340733958953,0.0502937361715114,0.0379949645227741,0.0303654535744259,0.0265506981002518,0.0224765392538338,0.0204165712977798,0.0208438239108873,0.0274662394140536,0.053528648813611,0.126482032501717,0.313420309758144,0.580331120775158,0.723903257801175,0.669764248111696,0.599511711299306,0.558068207827878,0.503913939116503,0.463920042725261,0.414114595254444,0.384557869840543,0.361409933623255,0.360982681010147,"Background"
"46",0.0673685816739147,0.0428473334859236,0.0240634775310903,0.0169985503929198,0.0140840772106508,0.0115663385976959,0.0101472495613031,0.0102235446707866,0.0112458991378653,0.0126039520866712,0.012970168612192,0.0135347524223697,0.014724956130312,0.0136873426413367,0.0120546272983902,0.0127260242618448,0.0117799649042496,0.0117341878385595,0.010757610437171,0.011261158159762,0.0108186465247578,0.0116426337071794,0.0097962920576791,0.0109102006561379,0.00903334096284428,0.00935378042267491,0.00950637064164187,0.0115815976195926,0.0159761959258412,0.0235904478522927,0.04272526131075,"Background"
"47",0.0623941405355917,0.0371099412527657,0.0202792401007095,0.0144960708018616,0.0141451132982376,0.0141908903639277,0.0159914549477378,0.0169985503929198,0.0163118944075685,0.0176852063782712,0.0166628519111925,0.015579461356527,0.0149385824368658,0.0137788967727169,0.0142671854734112,0.0131074998092622,0.0131074998092622,0.0126039520866712,0.0128023193713283,0.0129549095902953,0.0144350347142748,0.0139162279697871,0.0132600900282292,0.0124971389333944,0.0126802471961547,0.0118715190356298,0.0116884107728695,0.0133516441596094,0.0151216906996262,0.0202639810788128,0.0378271152819104,"Background"
"48",0.0543984130617227,0.0350194552529183,0.0176241702906844,0.0127107652399481,0.0131074998092622,0.0102235446707866,0.00813305867093919,0.0081177996490425,0.00788891432059205,0.00814831769283589,0.00764476997024491,0.00711070420386053,0.00738536659800107,0.00715648126955062,0.0072480354009308,0.00602731364919509,0.00604257267109178,0.00547798886091402,0.00648508430609598,0.00654612039368277,0.00706492713817044,0.0081177996490425,0.00817883573662928,0.00801098649576562,0.00762951094834821,0.00782787823300526,0.0072327763790341,0.00849927519645991,0.0117189288166629,0.0161440451667048,0.028900587472343,"Background"
"49",0.0644693675135424,0.0398260471503777,0.0424505989166094,0.0224002441443503,0.0207370107576104,0.014679179064622,0.0110933089188983,0.010406652933547,0.0107270923933776,0.00799572747386892,0.00691233691920348,0.00608834973678187,0.005981536583505,0.00611886778057527,0.00636301213092241,0.00663767452506294,0.0119172961013199,0.0339208056763561,0.100938429846647,0.245563439383536,0.445090409704738,0.554100862134737,0.505149919890135,0.431799801632715,0.395605401693751,0.346471351186389,0.305104142824445,0.253345540550851,0.221896696421759,0.20350957503624,0.210177767605097,"Background"
